Place_TractID,StateAbbr,PlaceName,city_state,PlaceFIPS,TractFIPS,CountyFIPS,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max
2404000-24510271503,MD,Baltimore,Baltimore_MD,2404000,24510271503,24510,1144.0,0,0.0,22.4,,,
2507000-25025980101,MA,Boston,Boston_MA,2507000,25025980101,25025,1168.0,0,0.0,21.3,,,
2507000-25025980300,MA,Boston,Boston_MA,2507000,25025980300,25025,1166.0,0,0.0,30.0,0.0,3.0,0.076
2507000-25025981100,MA,Boston,Boston_MA,2507000,25025981100,25025,1166.0,0,0.0,30.0,0.0,3.0,0.076
2507000-25025981202,MA,Boston,Boston_MA,2507000,25025981202,25025,1168.0,0,0.0,21.3,,,
2507000-25025981300,MA,Boston,Boston_MA,2507000,25025981300,25025,1167.0,0,0.0,22.2,,,
2507000-25025981800,MA,Boston,Boston_MA,2507000,25025981800,25025,1166.0,0,0.0,30.0,0.0,3.0,0.076
2622000-26163504800,MI,Detroit,Detroit_MI,2622000,26163504800,26163,1226.0,0,0.0,21.8,0.0,7.0,0.084
2622000-26163507800,MI,Detroit,Detroit_MI,2622000,26163507800,26163,1225.0,0,1.0,35.7,,,
2622000-26163510400,MI,Detroit,Detroit_MI,2622000,26163510400,26163,1226.0,0,0.0,21.8,0.0,7.0,0.084
2622000-26163516100,MI,Detroit,Detroit_MI,2622000,26163516100,26163,1225.0,0,1.0,35.7,,,
2622000-26163516200,MI,Detroit,Detroit_MI,2622000,26163516200,26163,1232.0,0,0.0,34.1,,,
2622000-26163516300,MI,Detroit,Detroit_MI,2622000,26163516300,26163,1232.0,0,0.0,34.1,,,
2622000-26163518400,MI,Detroit,Detroit_MI,2622000,26163518400,26163,1225.0,0,1.0,35.7,,,
2622000-26163518600,MI,Detroit,Detroit_MI,2622000,26163518600,26163,1225.0,0,1.0,35.7,,,
2622000-26163518800,MI,Detroit,Detroit_MI,2622000,26163518800,26163,1232.0,0,0.0,34.1,,,
2622000-26163521300,MI,Detroit,Detroit_MI,2622000,26163521300,26163,1232.0,0,0.0,34.1,,,
2622000-26163522100,MI,Detroit,Detroit_MI,2622000,26163522100,26163,1225.0,0,1.0,35.7,,,
2622000-26163522200,MI,Detroit,Detroit_MI,2622000,26163522200,26163,1225.0,0,1.0,35.7,,,
2622000-26163532300,MI,Detroit,Detroit_MI,2622000,26163532300,26163,1225.0,0,1.0,35.7,,,
2622000-26163532700,MI,Detroit,Detroit_MI,2622000,26163532700,26163,1225.0,0,1.0,35.7,,,
2622000-26163534500,MI,Detroit,Detroit_MI,2622000,26163534500,26163,1225.0,0,1.0,35.7,,,
2622000-26163537200,MI,Detroit,Detroit_MI,2622000,26163537200,26163,1225.0,0,1.0,35.7,,,
2622000-26163542700,MI,Detroit,Detroit_MI,2622000,26163542700,26163,1233.0,0,1.0,39.6,0.0,0.0,0.059
2622000-26163543900,MI,Detroit,Detroit_MI,2622000,26163543900,26163,1233.0,0,1.0,39.6,0.0,0.0,0.059
2622000-26163545400,MI,Detroit,Detroit_MI,2622000,26163545400,26163,1233.0,0,1.0,39.6,0.0,0.0,0.059
2622000-26163985100,MI,Detroit,Detroit_MI,2622000,26163985100,26163,1225.0,0,1.0,35.7,,,
2634000-26081011600,MI,Grand Rapids,Grand Rapids_MI,2634000,26081011600,26081,1188.0,0,0.0,23.1,0.0,0.0,0.068
2634000-26081011801,MI,Grand Rapids,Grand Rapids_MI,2634000,26081011801,26081,1188.0,0,0.0,23.1,0.0,0.0,0.068
2634000-26081012605,MI,Grand Rapids,Grand Rapids_MI,2634000,26081012605,26081,1187.0,0,0.0,30.7,,,
2642160-26077000202,MI,Kalamazoo,Kalamazoo_MI,2642160,26077000202,26077,1186.0,0,0.0,23.5,0.0,1.0,0.071
2646000-26065003400,MI,Lansing,Lansing_MI,2646000,26065003400,26065,1183.0,0,0.0,25.1,0.0,0.0,0.069
2646000-26065003801,MI,Lansing,Lansing_MI,2646000,26065003801,26065,1183.0,0,0.0,25.1,0.0,0.0,0.069
2646000-26065004000,MI,Lansing,Lansing_MI,2646000,26065004000,26065,1183.0,0,0.0,25.1,0.0,0.0,0.069
2646000-26065005202,MI,Lansing,Lansing_MI,2646000,26065005202,26065,1183.0,0,0.0,25.1,0.0,0.0,0.069
2669035-26125192800,MI,Rochester Hills,Rochester Hills_MI,2669035,26125192800,26125,1226.0,0,0.0,21.8,0.0,7.0,0.084
2684000-26099982300,MI,Warren,Warren_MI,2684000,26099982300,26099,1226.0,0,0.0,21.8,0.0,7.0,0.084
2717000-27137010100,MN,Duluth,Duluth_MN,2717000,27137010100,27137,1287.0,0,0.0,27.0,,,
2717000-27137010200,MN,Duluth,Duluth_MN,2717000,27137010200,27137,1287.0,0,0.0,27.0,,,
2717000-27137010300,MN,Duluth,Duluth_MN,2717000,27137010300,27137,1287.0,0,0.0,27.0,,,
2754880-27109000903,MN,Rochester,Rochester_MN,2754880,27109000903,27109,1277.0,0,0.0,25.5,0.0,0.0,0.066
2754880-27109002200,MN,Rochester,Rochester_MN,2754880,27109002200,27109,1277.0,0,0.0,25.5,0.0,0.0,0.066
2829700-28047003101,MS,Gulfport,Gulfport_MS,2829700,28047003101,28047,1304.0,0,0.0,22.4,0.0,1.0,0.072
2829700-28047003505,MS,Gulfport,Gulfport_MS,2829700,28047003505,28047,1304.0,0,0.0,22.4,0.0,1.0,0.072
2829700-28047980000,MS,Gulfport,Gulfport_MS,2829700,28047980000,28047,1304.0,0,0.0,22.4,0.0,1.0,0.072
2836000-28049010500,MS,Jackson,Jackson_MS,2836000,28049010500,28049,1306.0,0,0.0,21.0,0.0,0.0,0.066
2836000-28089030105,MS,Jackson,Jackson_MS,2836000,28089030105,28089,1305.0,0,0.0,28.1,0.0,0.0,0.067
2915670-29019001602,MO,Columbia,Columbia_MO,2915670,29019001602,29019,1337.0,0,0.0,24.0,,,
2915670-29019001702,MO,Columbia,Columbia_MO,2915670,29019001702,29019,1337.0,0,0.0,24.0,,,
2935000-29095015100,MO,Independence,Independence_MO,2935000,29095015100,29095,1337.0,0,0.0,24.0,,,
2935000-29095019300,MO,Independence,Independence_MO,2935000,29095019300,29095,1337.0,0,0.0,24.0,,,
2938000-29037060100,MO,Kansas City,Kansas City_MO,2938000,29037060100,29037,1337.0,0,0.0,24.0,,,
2938000-29047021900,MO,Kansas City,Kansas City_MO,2938000,29047021900,29047,1336.0,0,0.0,34.3,,,
2938000-29047022100,MO,Kansas City,Kansas City_MO,2938000,29047022100,29047,1336.0,0,0.0,34.3,,,
2938000-29095004400,MO,Kansas City,Kansas City_MO,2938000,29095004400,29095,1336.0,0,0.0,34.3,,,
2938000-29095005400,MO,Kansas City,Kansas City_MO,2938000,29095005400,29095,1336.0,0,0.0,34.3,,,
2938000-29095005500,MO,Kansas City,Kansas City_MO,2938000,29095005500,29095,1336.0,0,0.0,34.3,,,
2938000-29095012802,MO,Kansas City,Kansas City_MO,2938000,29095012802,29095,1337.0,0,0.0,24.0,,,
2938000-29095013504,MO,Kansas City,Kansas City_MO,2938000,29095013504,29095,1337.0,0,0.0,24.0,,,
2938000-29095018100,MO,Kansas City,Kansas City_MO,2938000,29095018100,29095,1337.0,0,0.0,24.0,,,
2938000-29095018200,MO,Kansas City,Kansas City_MO,2938000,29095018200,29095,1337.0,0,0.0,24.0,,,
2938000-29165030101,MO,Kansas City,Kansas City_MO,2938000,29165030101,29165,1336.0,0,0.0,34.3,,,
2938000-29165030600,MO,Kansas City,Kansas City_MO,2938000,29165030600,29165,1336.0,0,0.0,34.3,,,
2941348-29037060302,MO,Lee's Summit,Lee's Summit_MO,2941348,29037060302,29037,1337.0,0,0.0,24.0,,,
2941348-29095988300,MO,Lee's Summit,Lee's Summit_MO,2941348,29095988300,29095,1337.0,0,0.0,24.0,,,
2954074-29183312095,MO,O'Fallon,O'Fallon_MO,2954074,29183312095,29183,1323.0,0,0.0,19.9,0.0,0.0,0.064
2964550-29021002200,MO,St. Joseph,St. Joseph_MO,2964550,29021002200,29021,1313.0,0,1.0,38.7,,,
2964550-29021002700,MO,St. Joseph,St. Joseph_MO,2964550,29021002700,29021,1313.0,0,1.0,38.7,,,
2964550-29021002900,MO,St. Joseph,St. Joseph_MO,2964550,29021002900,29021,1313.0,0,1.0,38.7,,,
2970000-29077004102,MO,Springfield,Springfield_MO,2970000,29077004102,29077,1323.0,0,0.0,19.9,0.0,0.0,0.064
2970000-29077004201,MO,Springfield,Springfield_MO,2970000,29077004201,29077,1323.0,0,0.0,19.9,0.0,0.0,0.064
3006550-30111001401,MT,Billings,Billings_MT,3006550,30111001401,30111,1414.0,0,5.0,51.6,,,
3050200-30063000400,MT,Missoula,Missoula_MT,3050200,30063000400,30063,1393.0,0,22.0,144.8,0.0,0.0,0.064
3050200-30063000901,MT,Missoula,Missoula_MT,3050200,30063000901,30063,1393.0,0,22.0,144.8,0.0,0.0,0.064
3050200-30063001400,MT,Missoula,Missoula_MT,3050200,30063001400,30063,1393.0,0,22.0,144.8,0.0,0.0,0.064
3128000-31109001900,NE,Lincoln,Lincoln_NE,3128000,31109001900,31109,1430.0,0,0.0,29.9,,,
3128000-31109003500,NE,Lincoln,Lincoln_NE,3128000,31109003500,31109,1430.0,0,0.0,29.9,,,
3128000-31109003604,NE,Lincoln,Lincoln_NE,3128000,31109003604,31109,1430.0,0,0.0,29.9,,,
3128000-31109003720,NE,Lincoln,Lincoln_NE,3128000,31109003720,31109,1430.0,0,0.0,29.9,,,
3128000-31109010202,NE,Lincoln,Lincoln_NE,3128000,31109010202,31109,1430.0,0,0.0,29.9,,,
3128000-31109983200,NE,Lincoln,Lincoln_NE,3128000,31109983200,31109,1430.0,0,0.0,29.9,,,
3137000-31055007303,NE,Omaha,Omaha_NE,3137000,31055007303,31055,1419.0,0,0.0,21.0,0.0,0.0,0.067
3137000-31055007442,NE,Omaha,Omaha_NE,3137000,31055007442,31055,1422.0,0,0.0,21.5,,,
3137000-31055007470,NE,Omaha,Omaha_NE,3137000,31055007470,31055,1422.0,0,0.0,21.5,,,
3137000-31055007472,NE,Omaha,Omaha_NE,3137000,31055007472,31055,1422.0,0,0.0,21.5,,,
3137000-31055007515,NE,Omaha,Omaha_NE,3137000,31055007515,31055,1422.0,0,0.0,21.5,,,
3231900-32003002843,NV,Henderson,Henderson_NV,3231900,32003002843,32003,1443.0,0,0.0,30.4,0.0,3.0,0.073
3231900-32003005010,NV,Henderson,Henderson_NV,3231900,32003005010,32003,1443.0,0,0.0,30.4,0.0,3.0,0.073
3231900-32003005016,NV,Henderson,Henderson_NV,3231900,32003005016,32003,1443.0,0,0.0,30.4,0.0,3.0,0.073
3240000-32003000900,NV,Las Vegas,Las Vegas_NV,3240000,32003000900,32003,1445.0,0,2.0,46.6,,,
3240000-32003001501,NV,Las Vegas,Las Vegas_NV,3240000,32003001501,32003,1445.0,0,2.0,46.6,,,
3240000-32003003242,NV,Las Vegas,Las Vegas_NV,3240000,32003003242,32003,1448.0,0,0.0,34.1,,,
3251800-32003006001,NV,North Las Vegas,North Las Vegas_NV,3251800,32003006001,32003,1450.0,0,1.0,46.0,0.0,5.0,0.075
3251800-32003007800,NV,North Las Vegas,North Las Vegas_NV,3251800,32003007800,32003,1450.0,0,1.0,46.0,0.0,5.0,0.075
3260600-32031001010,NV,Reno,Reno_NV,3260600,32031001010,32031,1463.0,0,1.0,45.6,0.0,1.0,0.071
3260600-32031001011,NV,Reno,Reno_NV,3260600,32031001011,32031,1463.0,0,1.0,45.6,0.0,1.0,0.071
3260600-32031001013,NV,Reno,Reno_NV,3260600,32031001013,32031,1463.0,0,1.0,45.6,0.0,1.0,0.071
3260600-32031002103,NV,Reno,Reno_NV,3260600,32031002103,32031,1467.0,0,0.0,35.0,0.0,2.0,0.071
3260600-32031002210,NV,Reno,Reno_NV,3260600,32031002210,32031,1467.0,0,0.0,35.0,0.0,2.0,0.071
3260600-32031002302,NV,Reno,Reno_NV,3260600,32031002302,32031,1463.0,0,1.0,45.6,0.0,1.0,0.071
3260600-32031002618,NV,Reno,Reno_NV,3260600,32031002618,32031,1468.0,0,0.0,23.6,0.0,1.0,0.071
3260600-32031980000,NV,Reno,Reno_NV,3260600,32031980000,32031,1463.0,0,1.0,45.6,0.0,1.0,0.071
3268400-32031001802,NV,Sparks,Sparks_NV,3268400,32031001802,32031,1467.0,0,0.0,35.0,0.0,2.0,0.071
3436000-34017006900,NJ,Jersey City,Jersey City_NJ,3436000,34017006900,34017,1506.0,0,0.0,25.1,,,
3451000-34013006400,NJ,Newark,Newark_NJ,3451000,34013006400,34013,1500.0,0,0.0,24.7,0.0,1.0,0.071
3502000-35001000801,NM,Albuquerque,Albuquerque_NM,3502000,35001000801,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001003501,NM,Albuquerque,Albuquerque_NM,3502000,35001003501,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001003731,NM,Albuquerque,Albuquerque_NM,3502000,35001003731,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004300,NM,Albuquerque,Albuquerque_NM,3502000,35001004300,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004401,NM,Albuquerque,Albuquerque_NM,3502000,35001004401,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004603,NM,Albuquerque,Albuquerque_NM,3502000,35001004603,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001102,NM,Las Cruces,Las Cruces_NM,3539380,35013001102,35013,1536.0,0,0.0,19.9,,,
3539380-35013001103,NM,Las Cruces,Las Cruces_NM,3539380,35013001103,35013,1536.0,0,0.0,19.9,,,
3539380-35013001204,NM,Las Cruces,Las Cruces_NM,3539380,35013001204,35013,1536.0,0,0.0,19.9,,,
3539380-35013001303,NM,Las Cruces,Las Cruces_NM,3539380,35013001303,35013,1536.0,0,0.0,19.9,,,
3539380-35013001307,NM,Las Cruces,Las Cruces_NM,3539380,35013001307,35013,1536.0,0,0.0,19.9,,,
3539380-35013001500,NM,Las Cruces,Las Cruces_NM,3539380,35013001500,35013,1536.0,0,0.0,19.9,,,
3563460-35001940600,NM,Rio Rancho,Rio Rancho_NM,3563460,35001940600,35001,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049000400,NM,Santa Fe,Santa Fe_NM,3570500,35049000400,35049,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001203,NM,Santa Fe,Santa Fe_NM,3570500,35049001203,35049,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001205,NM,Santa Fe,Santa Fe_NM,3570500,35049001205,35049,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001302,NM,Santa Fe,Santa Fe_NM,3570500,35049001302,35049,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049010204,NM,Santa Fe,Santa Fe_NM,3570500,35049010204,35049,1522.0,0,0.0,11.8,0.0,2.0,0.076
3651000-36005003700,NY,New York,New York_NY,3651000,36005003700,36005,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36005011000,NY,New York,New York_NY,3651000,36005011000,36005,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36005027600,NY,New York,New York_NY,3651000,36005027600,36005,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36005028400,NY,New York,New York_NY,3651000,36005028400,36005,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36005031900,NY,New York,New York_NY,3651000,36005031900,36005,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36047001100,NY,New York,New York_NY,3651000,36047001100,36047,1589.0,0,0.0,23.2,,,
3651000-36047003700,NY,New York,New York_NY,3651000,36047003700,36047,1589.0,0,0.0,23.2,,,
3651000-36047016400,NY,New York,New York_NY,3651000,36047016400,36047,1604.0,0,0.0,20.8,,,
3651000-36047028501,NY,New York,New York_NY,3651000,36047028501,36047,1582.0,0,0.0,21.9,,,
3651000-36047045000,NY,New York,New York_NY,3651000,36047045000,36047,1589.0,0,0.0,23.2,,,
3651000-36047054300,NY,New York,New York_NY,3651000,36047054300,36047,1589.0,0,0.0,23.2,,,
3651000-36047107000,NY,New York,New York_NY,3651000,36047107000,36047,1582.0,0,0.0,21.9,,,
3651000-36061000900,NY,New York,New York_NY,3651000,36061000900,36061,1589.0,0,0.0,23.2,,,
3651000-36061009400,NY,New York,New York_NY,3651000,36061009400,36061,1588.0,0,0.0,34.0,,,
3651000-36061009600,NY,New York,New York_NY,3651000,36061009600,36061,1588.0,0,0.0,34.0,,,
3651000-36061010200,NY,New York,New York_NY,3651000,36061010200,36061,1588.0,0,0.0,34.0,,,
3651000-36061010400,NY,New York,New York_NY,3651000,36061010400,36061,1588.0,0,0.0,34.0,,,
3651000-36061010900,NY,New York,New York_NY,3651000,36061010900,36061,1588.0,0,0.0,34.0,,,
3651000-36061011201,NY,New York,New York_NY,3651000,36061011201,36061,1588.0,0,0.0,34.0,,,
3651000-36061011202,NY,New York,New York_NY,3651000,36061011202,36061,1588.0,0,0.0,34.0,,,
3651000-36061011300,NY,New York,New York_NY,3651000,36061011300,36061,1588.0,0,0.0,34.0,,,
3651000-36061019701,NY,New York,New York_NY,3651000,36061019701,36061,1586.0,0,0.0,17.4,,,
3651000-36061029700,NY,New York,New York_NY,3651000,36061029700,36061,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36081038302,NY,New York,New York_NY,3651000,36081038302,36081,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081042600,NY,New York,New York_NY,3651000,36081042600,36081,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081056100,NY,New York,New York_NY,3651000,36081056100,36081,1582.0,0,0.0,21.9,,,
3651000-36081064102,NY,New York,New York_NY,3651000,36081064102,36081,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081128300,NY,New York,New York_NY,3651000,36081128300,36081,1603.0,0,0.0,19.7,,,
3651000-36081138502,NY,New York,New York_NY,3651000,36081138502,36081,1603.0,0,0.0,19.7,,,
3651000-36081140901,NY,New York,New York_NY,3651000,36081140901,36081,1603.0,0,0.0,19.7,,,
3651000-36085001800,NY,New York,New York_NY,3651000,36085001800,36085,1604.0,0,0.0,20.8,,,
3651000-36085022800,NY,New York,New York_NY,3651000,36085022800,36085,1604.0,0,0.0,20.8,,,
3673000-36067000100,NY,Syracuse,Syracuse_NY,3673000,36067000100,36067,1564.0,0,0.0,19.9,0.0,2.0,0.079
3702140-37021002205,NC,Asheville,Asheville_NC,3702140,37021002205,37021,1626.0,0,0.0,20.3,,,
3702140-37021002505,NC,Asheville,Asheville_NC,3702140,37021002505,37021,1626.0,0,0.0,20.3,,,
3702140-37021002506,NC,Asheville,Asheville_NC,3702140,37021002506,37021,1626.0,0,0.0,20.3,,,
3702140-37021003001,NC,Asheville,Asheville_NC,3702140,37021003001,37021,1626.0,0,0.0,20.3,,,
3710740-37183053606,NC,Cary,Cary_NC,3710740,37183053606,37183,1676.0,0,0.0,23.0,0.0,0.0,0.07
3712000-37119000300,NC,Charlotte,Charlotte_NC,3712000,37119000300,37119,1660.0,0,0.0,20.5,,,
3712000-37119000700,NC,Charlotte,Charlotte_NC,3712000,37119000700,37119,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119002600,NC,Charlotte,Charlotte_NC,3712000,37119002600,37119,1660.0,0,0.0,20.5,,,
3712000-37119004900,NC,Charlotte,Charlotte_NC,3712000,37119004900,37119,1660.0,0,0.0,20.5,,,
3712000-37119005615,NC,Charlotte,Charlotte_NC,3712000,37119005615,37119,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005616,NC,Charlotte,Charlotte_NC,3712000,37119005616,37119,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005710,NC,Charlotte,Charlotte_NC,3712000,37119005710,37119,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005829,NC,Charlotte,Charlotte_NC,3712000,37119005829,37119,1659.0,0,0.0,13.8,,,
3712000-37119005833,NC,Charlotte,Charlotte_NC,3712000,37119005833,37119,1659.0,0,0.0,13.8,,,
3712000-37119005911,NC,Charlotte,Charlotte_NC,3712000,37119005911,37119,1659.0,0,0.0,13.8,,,
3714100-37025040702,NC,Concord,Concord_NC,3714100,37025040702,37025,1658.0,0,0.0,25.7,0.0,2.0,0.073
3714100-37025040703,NC,Concord,Concord_NC,3714100,37025040703,37025,1658.0,0,0.0,25.7,0.0,2.0,0.073
3722920-37051001604,NC,Fayetteville,Fayetteville_NC,3722920,37051001604,37051,1634.0,0,0.0,29.9,,,
3722920-37051002401,NC,Fayetteville,Fayetteville_NC,3722920,37051002401,37051,1634.0,0,0.0,29.9,,,
3725580-37071030802,NC,Gastonia,Gastonia_NC,3725580,37071030802,37071,1660.0,0,0.0,20.5,,,
3725580-37071030902,NC,Gastonia,Gastonia_NC,3725580,37071030902,37071,1660.0,0,0.0,20.5,,,
3725580-37071031402,NC,Gastonia,Gastonia_NC,3725580,37071031402,37071,1660.0,0,0.0,20.5,,,
3725580-37071032200,NC,Gastonia,Gastonia_NC,3725580,37071032200,37071,1660.0,0,0.0,20.5,,,
3725580-37071033202,NC,Gastonia,Gastonia_NC,3725580,37071033202,37071,1660.0,0,0.0,20.5,,,
3725580-37071033400,NC,Gastonia,Gastonia_NC,3725580,37071033400,37071,1660.0,0,0.0,20.5,,,
3728000-37081015100,NC,Greensboro,Greensboro_NC,3728000,37081015100,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016003,NC,Greensboro,Greensboro_NC,3728000,37081016003,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016201,NC,Greensboro,Greensboro_NC,3728000,37081016201,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016204,NC,Greensboro,Greensboro_NC,3728000,37081016204,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081017200,NC,Greensboro,Greensboro_NC,3728000,37081017200,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728080-37147001003,NC,Greenville,Greenville_NC,3728080,37147001003,37147,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001200,NC,Greenville,Greenville_NC,3728080,37147001200,37147,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001301,NC,Greenville,Greenville_NC,3728080,37147001301,37147,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001700,NC,Greenville,Greenville_NC,3728080,37147001700,37147,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147002002,NC,Greenville,Greenville_NC,3728080,37147002002,37147,1676.0,0,0.0,23.0,0.0,0.0,0.07
3731400-37057060602,NC,High Point,High Point_NC,3731400,37057060602,37057,1639.0,0,0.0,12.9,0.0,0.0,0.068
3731400-37081016408,NC,High Point,High Point_NC,3731400,37081016408,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3731400-37081016409,NC,High Point,High Point_NC,3731400,37081016409,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3731400-37081016600,NC,High Point,High Point_NC,3731400,37081016600,37081,1644.0,0,0.0,18.5,0.0,1.0,0.074
3734200-37133001102,NC,Jacksonville,Jacksonville_NC,3734200,37133001102,37133,1634.0,0,0.0,29.9,,,
3755000-37183053712,NC,Raleigh,Raleigh_NC,3755000,37183053712,37183,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183053721,NC,Raleigh,Raleigh_NC,3755000,37183053721,37183,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183054113,NC,Raleigh,Raleigh_NC,3755000,37183054113,37183,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183054210,NC,Raleigh,Raleigh_NC,3755000,37183054210,37183,1676.0,0,0.0,23.0,0.0,0.0,0.07
3775000-37067002801,NC,Winston-Salem,Winston-Salem_NC,3775000,37067002801,37067,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067003003,NC,Winston-Salem,Winston-Salem_NC,3775000,37067003003,37067,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067003402,NC,Winston-Salem,Winston-Salem_NC,3775000,37067003402,37067,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067004011,NC,Winston-Salem,Winston-Salem_NC,3775000,37067004011,37067,1639.0,0,0.0,12.9,0.0,0.0,0.068
3901000-39153520301,OH,Akron,Akron_OH,3901000,39153520301,39153,1823.0,0,0.0,27.1,,,
3901000-39153531002,OH,Akron,Akron_OH,3901000,39153531002,39153,1821.0,0,0.0,27.8,,,
3901000-39153531101,OH,Akron,Akron_OH,3901000,39153531101,39153,1821.0,0,0.0,27.8,,,
3901000-39153532902,OH,Akron,Akron_OH,3901000,39153532902,39153,1823.0,0,0.0,27.1,,,
3901000-39153533400,OH,Akron,Akron_OH,3901000,39153533400,39153,1823.0,0,0.0,27.1,,,
3912000-39151711600,OH,Canton,Canton_OH,3912000,39151711600,39151,1816.0,0,0.0,26.1,,,
3912000-39151711800,OH,Canton,Canton_OH,3912000,39151711800,39151,1817.0,0,0.0,25.0,,,
3912000-39151712300,OH,Canton,Canton_OH,3912000,39151712300,39151,1817.0,0,0.0,25.0,,,
3912000-39151713100,OH,Canton,Canton_OH,3912000,39151713100,39151,1817.0,0,0.0,25.0,,,
3915000-39061001100,OH,Cincinnati,Cincinnati_OH,3915000,39061001100,39061,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061004500,OH,Cincinnati,Cincinnati_OH,3915000,39061004500,39061,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061004702,OH,Cincinnati,Cincinnati_OH,3915000,39061004702,39061,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061005400,OH,Cincinnati,Cincinnati_OH,3915000,39061005400,39061,1752.0,0,0.0,28.9,,,
3915000-39061010700,OH,Cincinnati,Cincinnati_OH,3915000,39061010700,39061,1754.0,0,0.0,21.2,,,
3915000-39061010800,OH,Cincinnati,Cincinnati_OH,3915000,39061010800,39061,1752.0,0,0.0,28.9,,,
3915000-39061020901,OH,Cincinnati,Cincinnati_OH,3915000,39061020901,39061,1756.0,0,0.0,29.8,,,
3915000-39061021401,OH,Cincinnati,Cincinnati_OH,3915000,39061021401,39061,1754.0,0,0.0,21.2,,,
3915000-39061024200,OH,Cincinnati,Cincinnati_OH,3915000,39061024200,39061,1752.0,0,0.0,28.9,,,
3915000-39061024400,OH,Cincinnati,Cincinnati_OH,3915000,39061024400,39061,1752.0,0,0.0,28.9,,,
3916000-39035110501,OH,Cleveland,Cleveland_OH,3916000,39035110501,39035,1722.0,0,0.0,28.8,,,
3916000-39035111800,OH,Cleveland,Cleveland_OH,3916000,39035111800,39035,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035111902,OH,Cleveland,Cleveland_OH,3916000,39035111902,39035,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035113101,OH,Cleveland,Cleveland_OH,3916000,39035113101,39035,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035114700,OH,Cleveland,Cleveland_OH,3916000,39035114700,39035,1722.0,0,0.0,28.8,,,
3916000-39035115200,OH,Cleveland,Cleveland_OH,3916000,39035115200,39035,1722.0,0,0.0,28.8,,,
3916000-39035115300,OH,Cleveland,Cleveland_OH,3916000,39035115300,39035,1722.0,0,0.0,28.8,,,
3916000-39035116100,OH,Cleveland,Cleveland_OH,3916000,39035116100,39035,1719.0,0,0.0,24.9,0.0,2.0,0.078
3916000-39035118500,OH,Cleveland,Cleveland_OH,3916000,39035118500,39035,1719.0,0,0.0,24.9,0.0,2.0,0.078
