 ZIP Code,Year,AnnualChange (%),HPI,HPI with 1990 base,HPI with 2000 base,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
39503,2017,1.55,183.89,183.89,121.65,28047003101,GULFPORT,MS,0.010031957,0.07055365,0.018382353,0.014685211
39503,2017,1.55,183.89,183.89,121.65,28047980000,GULFPORT,MS,0,0.016658501,0.007352941,0.001331656
39507,2017,0.4,200.65,213.1,127.12,28047980000,GULFPORT,MS,0,0.00308642,0,0.000268793
39560,2017,2.91,197.41,215.8,133.39,28047003101,LONG BEACH,MS,0.303320371,0.236445783,0.237704918,0.297796471
39842,2017,8.56,113.77,.,.,13095010403,DAWSON,GA,0.001190476,0,0,0.001059996
40059,2017,4.75,338.28,193.98,132.66,21111010312,PROSPECT,KY,0.175171989,0.014727541,0.056291391,0.161660448
40207,2017,4.99,615.86,269.42,168.39,21111010001,LOUISVILLE,KY,0.14676354,0.105033882,0.0864,0.138003901
40207,2017,4.99,615.86,269.42,168.39,21111010601,LOUISVILLE,KY,0.114068692,0.276863504,0.252,0.141634157
40208,2017,6.1,225.61,207.99,126.2,21111012802,LOUISVILLE,KY,0.000433401,0.025157233,0.004370629,0.002757987
40210,2017,36.49,139.82,.,128.43,21111012802,LOUISVILLE,KY,0.052169138,0.049875312,0.007067138,0.048963762
40213,2017,3.31,334.88,253.48,143.8,21111011403,LOUISVILLE,KY,0.111731844,0.125526537,0.043933054,0.110051357
40215,2017,6.96,237.08,193.78,114.12,21111012802,LOUISVILLE,KY,0.006898651,0.047120419,0.002272727,0.007914381
40216,2017,8.27,400.72,201.77,122.67,21111012802,LOUISVILLE,KY,0.036800563,0.10464135,0.049194991,0.04104713
40220,2017,5.35,510.87,217.57,144.92,21111011112,LOUISVILLE,KY,0.103331663,0.157750343,0.148482363,0.108617995
40222,2017,5.74,494.69,224.72,150.29,21111010701,LOUISVILLE,KY,0.231892427,0.275636839,0.224737268,0.235795836
40222,2017,5.74,494.69,224.72,150.29,21111010006,LOUISVILLE,KY,0.006434582,0.001306336,0,0.005372733
40222,2017,5.74,494.69,224.72,150.29,21111010004,LOUISVILLE,KY,0.231974922,0.105813194,0.337105901,0.227736736
40222,2017,5.74,494.69,224.72,150.29,21111010705,LOUISVILLE,KY,0,0.063357283,0.012126112,0.007521827
40222,2017,5.74,494.69,224.72,150.29,21111010005,LOUISVILLE,KY,0.027140736,0.000653168,0.010509297,0.023035594
40222,2017,5.74,494.69,224.72,150.29,21111010007,LOUISVILLE,KY,0.12415443,0.031352057,0.011317704,0.105238415
40222,2017,5.74,494.69,224.72,150.29,21111010008,LOUISVILLE,KY,0.019303745,0.001306336,0.030719483,0.018401612
40223,2017,5.76,501.99,217.58,149.08,21111010005,LOUISVILLE,KY,0.078469235,0.001260239,0.009345794,0.065336803
40223,2017,5.76,501.99,217.58,149.08,21111010705,LOUISVILLE,KY,0.310629334,0.277882798,0.336448598,0.308470656
40223,2017,5.76,501.99,217.58,149.08,21111010006,LOUISVILLE,KY,0.00193101,0.012602394,0.003504673,0.003252385
40241,2017,6.3,408.78,204.94,142.94,21111010006,LOUISVILLE,KY,0.002459016,0.003694581,0.007255139,0.002764298
40241,2017,6.3,408.78,204.94,142.94,21111010008,LOUISVILLE,KY,0.04760929,0.009852217,0.107617896,0.048774495
40241,2017,6.3,408.78,204.94,142.94,21111010007,LOUISVILLE,KY,0.000751366,0,0,0.000675717
40242,2017,7.39,437.18,225.77,151.32,21111010006,LOUISVILLE,KY,0.323474664,0.351724138,0.267175573,0.320119114
40242,2017,7.39,437.18,225.77,151.32,21111010008,LOUISVILLE,KY,0.19524302,0.24137931,0.10178117,0.189651964
40242,2017,7.39,437.18,225.77,151.32,21111010007,LOUISVILLE,KY,0.07983454,0,0,0.071840685
40242,2017,7.39,437.18,225.77,151.32,21111010005,LOUISVILLE,KY,0.135470527,0.117241379,0.10178117,0.132514424
40299,2017,6.18,436.96,217.08,139.38,21111010705,LOUISVILLE,KY,0.00144263,0,0,0.001218928
40299,2017,6.18,436.96,217.08,139.38,21111011112,LOUISVILLE,KY,0,0.032906764,0.016011645,0.004092116
40509,2017,6.88,198.51,179.13,135.46,21067003916,LEXINGTON,KY,0.013903167,0.002034588,0.00723589,0.012692774
43004,2017,6.49,244.66,188.01,121.42,39049009390,BLACKLICK,OH,0.011998041,0.031662269,0,0.012509835
43004,2017,6.49,244.66,188.01,121.42,39049009381,BLACKLICK,OH,0,0.002638522,0,7.87E-05
43026,2017,7.21,412.99,197.61,139.21,39049007921,HILLIARD,OH,0.145558003,0.117512574,0.115009747,0.142985972
43068,2017,7,343.96,166.21,119.94,39049009381,REYNOLDSBURG,OH,0.105719794,0.049332559,0.066162571,0.101370267
43068,2017,7,343.96,166.21,119.94,39049009390,REYNOLDSBURG,OH,0.09776671,0.042367963,0.003780718,0.092419331
43081,2017,6.2,430.11,194.15,140.53,39049007120,WESTERVILLE,OH,0.074254635,0.083688699,0.022633745,0.073270507
43119,2017,6.49,312.04,179.78,127.27,39049009800,GALLOWAY,OH,0.00893617,0,0,0.008673385
43123,2017,7.74,380.56,183.9,128.78,39049009800,GROVE CITY,OH,0.067807611,0.019067797,0.011363636,0.064109866
43125,2017,6.51,229.05,172.73,120.15,39049009590,GROVEPORT,OH,0.003435934,0.078163772,0.063583815,0.012305374
43137,2017,6.18,201.64,.,120.97,39049009590,LOCKBOURNE,OH,0.302820956,0.723076923,0.555555556,0.336311088
43140,2017,6.64,371.72,219.81,128.38,39049009800,LONDON,OH,0.016972797,0,0,0.015302379
43146,2017,8.37,267.27,203.56,128.84,39049009800,ORIENT,OH,0.149499865,0.350515464,0,0.153825996
43207,2017,8.37,288.05,195.86,131.24,39049009590,COLUMBUS,OH,0.08294246,0.038321168,0.003257329,0.07780253
43207,2017,8.37,288.05,195.86,131.24,39049009520,COLUMBUS,OH,0.081177727,0.090632603,0.027687296,0.080450591
43212,2017,5.96,941.86,363.3,201.92,39049008400,COLUMBUS,OH,0.0957676,0.094109682,0.044515103,0.091859379
43213,2017,11.54,329.05,155.17,113.86,39049009381,COLUMBUS,OH,5.52E-05,0.014176663,0,0.001271127
43213,2017,11.54,329.05,155.17,113.86,39049009390,COLUMBUS,OH,0,0.002181025,0.001549187,0.000282473
43215,2017,8.29,537.66,375.4,198.91,39049008400,COLUMBUS,OH,0.006514856,0.020981956,0.019091508,0.010392355
43219,2017,18.89,204.8,185.79,119.25,39049007424,COLUMBUS,OH,0.040297398,0.036264282,0.012323944,0.038799825
43219,2017,18.89,204.8,185.79,119.25,39049010100,COLUMBUS,OH,0.057769517,0.275707899,0.093309859,0.086395109
43220,2017,5.76,608.33,223.62,156.78,39049006321,COLUMBUS,OH,0.11931015,0.059548255,0.072773973,0.110866067
43221,2017,5.65,684.43,252.34,168.12,39049006321,COLUMBUS,OH,0.003368115,0.000990099,0,0.00316475
43221,2017,5.65,684.43,252.34,168.12,39049006500,COLUMBUS,OH,0.096552635,0.014851485,0.139784946,0.092264622
43223,2017,13.6,215.6,175.33,116.38,39049008330,COLUMBUS,OH,0.065446925,0.158482143,0.090566038,0.07243548
43227,2017,14.11,264.61,148.76,101.14,39049009331,COLUMBUS,OH,0.073444284,0.12755102,0.401746725,0.094315141
43230,2017,6.53,417.22,188.47,136.67,39049010100,COLUMBUS,OH,0,0.000473934,0,3.39E-05
43230,2017,6.53,417.22,188.47,136.67,39049007424,COLUMBUS,OH,0.078201994,0.019905213,0.032806804,0.072769158
43231,2017,10.76,360.83,175.38,128.97,39049007120,COLUMBUS,OH,0,0.006376196,0.003289474,0.00068266
43232,2017,12.27,292.9,155.06,108.07,39049009420,COLUMBUS,OH,0.119827259,0.053686934,0.049934297,0.111184756
43232,2017,12.27,292.9,155.06,108.07,39049009410,COLUMBUS,OH,0.051537585,0.018111255,0,0.046147473
43615,2017,-0.76,220.5,140.51,96.67,39095008400,TOLEDO,OH,0.093482463,0.188727042,0.133333333,0.101590538
43617,2017,5.66,163.89,137.32,106.66,39095008400,TOLEDO,OH,0.038122243,0.001748252,0.018018018,0.032149339
43623,2017,4.89,182.17,138.94,97.68,39095008400,TOLEDO,OH,0.015363672,0,0.007836991,0.013194107
44103,2017,.,73.17,.,.,39035111902,CLEVELAND,OH,0.022057369,0.006298111,0.018893387,0.020032573
44103,2017,.,73.17,.,.,39035113101,CLEVELAND,OH,0.03165183,0.121763471,0.070175439,0.044462541
44103,2017,.,73.17,.,.,39035111800,CLEVELAND,OH,0.033036597,0.016095171,0.029689609,0.030863192
44105,2017,1.28,139.99,120.53,64.89,39035115300,CLEVELAND,OH,0.020960286,0.072164948,0.02359882,0.024115605
44105,2017,1.28,139.99,120.53,64.89,39035115200,CLEVELAND,OH,0.025372978,0.028548771,0.096361849,0.028948109
44106,2017,6.96,228.87,162.64,104.21,39035111902,CLEVELAND,OH,0.000126582,0.002176279,0,0.000219708
44106,2017,6.96,228.87,162.64,104.21,39035119100,CLEVELAND,OH,0.023164557,0.13601741,0.016812374,0.028342305
44106,2017,6.96,228.87,162.64,104.21,39035113101,CLEVELAND,OH,0.012025316,0.027203482,0.002017485,0.011974074
44106,2017,6.96,228.87,162.64,104.21,39035118500,CLEVELAND,OH,0.027405063,0.033732318,0.008742434,0.026200154
44108,2017,16.27,151.66,.,94.34,39035116100,CLEVELAND,OH,0.09820921,0.216887417,0.07394958,0.10195796
44108,2017,16.27,151.66,.,94.34,39035111800,CLEVELAND,OH,0.003055713,0,0,0.002815795
44108,2017,16.27,151.66,.,94.34,39035111902,CLEVELAND,OH,0.008811825,0.006622517,0.010084034,0.008774802
44112,2017,-22.87,142.82,123.14,80.23,39035118500,CLEVELAND,OH,0.004653747,0.001917546,0.008141113,0.004636212
44203,2017,3.98,376.32,169.24,101.19,39153533400,BARBERTON,OH,0.000108472,0.000784929,0,0.000148024
44221,2017,6.49,381.58,180.05,108.74,39153532902,CUYAHOGA FALLS,OH,0.000994827,0.016410256,0.012658228,0.002386065
44223,2017,6.09,325.59,172.6,110.54,39153532902,CUYAHOGA FALLS,OH,0.394594008,0.52027027,0.212121212,0.399587548
44223,2017,6.09,325.59,172.6,110.54,39153520301,CUYAHOGA FALLS,OH,0.194637429,0.087837838,0.363636364,0.190710007
44224,2017,4.49,380.47,169.01,115.23,39153532902,STOW,OH,0.062553328,0.064092664,0.146907216,0.065792633
44250,2017,.,.,.,.,39153531101,LAKEMORE,OH,1,0,1,1
44260,2017,3.73,325.17,185.99,112.32,39153531002,MOGADORE,OH,0.001612037,0.034042553,0.034482759,0.003233492
44264,2017,9.65,180.25,.,115.13,39153532902,PENINSULA,OH,0.085676037,0.369863014,0.285714286,0.116044997
44312,2017,6.71,359.28,169.09,102.3,39153531002,AKRON,OH,0.175455417,0.159583695,0.088435374,0.172887901
44312,2017,6.71,359.28,169.09,102.3,39153531101,AKRON,OH,0.051262384,0.057241977,0.034013605,0.051369062
44313,2017,5.73,324.25,151.9,105.9,39153520301,AKRON,OH,0.000366919,0.00130719,0,0.00037679
44320,2017,1.84,189.1,159.8,94.89,39153533400,AKRON,OH,0.079355668,0.076555024,0.033333333,0.078190424
44321,2017,4.25,269.88,166.59,112.96,39153533400,AKRON,OH,0.267552182,0.326039387,0.383561644,0.275009228
44333,2017,2.9,351.63,157.05,113.21,39153533400,AKRON,OH,0.005020203,0.013858093,0.004683841,0.006539719
44505,2017,4.99,138.93,122.64,93.05,39099800400,YOUNGSTOWN,OH,0.064956268,0.020725389,0.003929273,0.057617673
44505,2017,4.99,138.93,122.64,93.05,39099804300,YOUNGSTOWN,OH,0.067521866,0.016580311,0.027504912,0.060603045
44641,2017,5.35,366.16,184.91,112.01,39151713100,LOUISVILLE,OH,0.010901326,0.008042895,0,0.010601081
44705,2017,5.57,267.15,158.33,104.66,39151712300,CANTON,OH,0.148261884,0.237623762,0.073825503,0.152131893
44707,2017,-0.49,221.43,172.27,98.83,39151713100,CANTON,OH,0.138787749,0.087542088,0.02739726,0.130153448
44708,2017,3.53,321.84,163.98,106.15,39151711600,CANTON,OH,0.235792306,0.183984747,0.25879397,0.232582913
44709,2017,-0.51,285.52,161.01,101.81,39151711800,CANTON,OH,0.136782502,0.072765073,0.20240481,0.136978071
44714,2017,-3.28,221.11,158.75,95.39,39151712300,CANTON,OH,0.21345496,0.279069767,0.531914894,0.228451001
44718,2017,3.49,256.43,161.54,116.28,39151711600,CANTON,OH,0.002915452,0.008825526,0.007874016,0.004291845
44718,2017,3.49,256.43,161.54,116.28,39151711800,CANTON,OH,0.044541626,0.041412084,0.078740157,0.046106683
44720,2017,4.54,391.49,172.75,113.49,39151711800,NORTH CANTON,OH,0.059217636,0.065656566,0.05511811,0.059670588
44721,2017,1.99,308.76,178.85,114.7,39151712300,CANTON,OH,0.110039894,0.287356322,0.036036036,0.113632757
44730,2017,0.1,235.78,198.47,112.34,39151713100,EAST CANTON,OH,0.594239883,0.752,0.87755102,0.605759342
45174,2017,-0.86,399.01,278.04,147.48,39061024400,TERRACE PARK,OH,0.002430134,0,0,0.002309469
45202,2017,4.68,375.01,282.45,172.37,39061001100,CINCINNATI,OH,0.064584597,0.062162162,0.096107475,0.068517166
45204,2017,-14.78,117.06,.,90.56,39061021401,CINCINNATI,OH,0.00593388,0.02247191,0.018475751,0.007951807
45208,2017,5.84,870.53,278.05,162.01,39061004702,CINCINNATI,OH,0.005570214,0.010498688,0.013559322,0.006481481
45209,2017,8.19,647.5,321.16,181.62,39061005400,CINCINNATI,OH,0.194811801,0.129107981,0.223418573,0.191140713
45211,2017,2.67,206.49,141.8,97.35,39061020901,CINCINNATI,OH,0.087911515,0.126387703,0.063984489,0.087719298
45212,2017,10,387.33,242.11,144.54,39061005400,CINCINNATI,OH,0,0.010204082,0.003062787,0.000983422
45213,2017,10.11,412.98,215.2,139.67,39061005400,CINCINNATI,OH,0,0.056426332,0.001388889,0.002674173
45213,2017,10.11,412.98,215.2,139.67,39061010800,CINCINNATI,OH,0.000164853,0.043887147,0.002777778,0.002392681
45226,2017,-0.41,376.45,243.73,152.23,39061004702,CINCINNATI,OH,0.114864865,0.579497908,0.15451895,0.170650888
45227,2017,10.82,379.49,247.23,152.19,39061024200,CINCINNATI,OH,0.082672152,0.007021063,0.030136986,0.07314008
45227,2017,10.82,379.49,247.23,152.19,39061024400,CINCINNATI,OH,0.053971986,0.019057172,0.104109589,0.054121984
45227,2017,10.82,379.49,247.23,152.19,39061010800,CINCINNATI,OH,0.046233715,0.015045135,0.054794521,0.044152145
45230,2017,4.41,369.7,181.61,127.58,39061004500,CINCINNATI,OH,0.036490801,0.0382263,0.009655172,0.035230166
45236,2017,5.79,408.37,191.92,126.77,39061024200,CINCINNATI,OH,0.001230675,0,0,0.001030198
45236,2017,5.79,408.37,191.92,126.77,39061024400,CINCINNATI,OH,0.001461426,0.007863696,0.001992032,0.002124783
45238,2017,6.56,319.65,150.76,102.9,39061010700,CINCINNATI,OH,0.036955057,0.132875143,0.044654088,0.041084104
45238,2017,6.56,319.65,150.76,102.9,39061021401,CINCINNATI,OH,0.111153883,0.140893471,0.117610063,0.112712411
45242,2017,5.91,533.59,225.91,151.77,39061024400,CINCINNATI,OH,0.027975967,0.03431221,0.022160665,0.029091656
45243,2017,3.84,489.02,248.44,153.81,39061024400,CINCINNATI,OH,0.339698183,0.056603774,0.023255814,0.314929577
45243,2017,3.84,489.02,248.44,153.81,39061024200,CINCINNATI,OH,0.081613797,0.008385744,0,0.075211268
45377,2017,4.79,293.23,140.55,104.66,39113110202,VANDALIA,OH,0.021423819,0.00780379,0.004098361,0.019101124
45404,2017,19.83,172.01,124.78,85.67,39113001700,DAYTON,OH,0.097735399,0.41356674,0.214285714,0.144035799
45405,2017,11.6,202.34,110.29,78.76,39113080100,DAYTON,OH,0.046809213,0.018552876,0.065629229,0.047699929
45405,2017,11.6,202.34,110.29,78.76,39113080400,DAYTON,OH,0.180962602,0.094619666,0.199594046,0.179617834
45406,2017,-0.39,169.79,100.35,67.94,39113080100,DAYTON,OH,0.056207863,0.216257669,0.029077118,0.061868342
45414,2017,6.81,256.15,131.96,98.25,39113110202,DAYTON,OH,0.141985354,0.287932251,0.290566038,0.163366337
45414,2017,6.81,256.15,131.96,98.25,39113080700,DAYTON,OH,0.118185517,0.307692308,0.071698113,0.140437728
45415,2017,2.15,237.46,121.31,93.31,39113080100,DAYTON,OH,0.179164482,0.233173077,0.392857143,0.193727792
45415,2017,2.15,237.46,121.31,93.31,39113080400,DAYTON,OH,0.001398357,0.026442308,0,0.00293527
45416,2017,-0.52,128.03,104.91,67.86,39113080100,DAYTON,OH,0.327527452,0.08045977,0,0.307880911
45417,2017,14.39,197.19,141.85,88.79,39113070201,DAYTON,OH,0.040734777,0.031991744,0.011257036,0.039411024
45417,2017,14.39,197.19,141.85,88.79,39113070300,DAYTON,OH,0.088984314,0.076367389,0.264540338,0.09343697
45426,2017,8.78,187.59,104.67,74,39113070300,DAYTON,OH,0.013208515,0.072765073,0.010362694,0.016387767
45432,2017,4.48,353.05,149.25,112.01,39113091000,DAYTON,OH,0.194589747,0.361464968,0.337662338,0.212847682
46001,2017,4.75,209.64,159.52,99.92,18035002500,ALEXANDRIA,IN,0.010644258,0.017595308,0,0.010780287
46012,2017,3.72,204.63,157.25,99.33,18035002401,ANDERSON,IN,0.001055743,0,0,0.000959693
46032,2017,5.24,392.61,185.71,145.72,18057110404,CARMEL,IN,0.063413604,0.027950311,0.046975547,0.057824532
46070,2017,9.86,115.28,.,97.27,18035002500,SUMMITVILLE,IN,0.008667389,0,0,0.008501594
46074,2017,11.62,253.29,207.55,138.15,18057110404,WESTFIELD,IN,0.022642605,0,0.004716981,0.021071509
46107,2017,16.29,259.92,155.21,112.48,18097357500,BEECH GROVE,IN,0.209694905,0.219262295,0.076576577,0.202327785
46203,2017,8.76,332.21,237.1,158.23,18097357500,INDIANAPOLIS,IN,0.016442833,0.024420024,0.036363636,0.017546277
46404,2017,-11.09,102.31,.,100.26,18089010900,GARY,IN,0.130790802,0.40552017,0.099041534,0.143107537
46614,2017,4.84,228.1,167.59,121.51,18141011801,SOUTH BEND,IN,0.041233517,0.034364261,0.027972028,0.040721005
46614,2017,4.84,228.1,167.59,121.51,18141011900,SOUTH BEND,IN,0.130816996,0.053264605,0.055944056,0.12643905
46617,2017,8.05,277.13,226.91,150.67,18141011202,SOUTH BEND,IN,0.030799712,0.017612524,0.107883817,0.032677665
46637,2017,5.63,252.16,171.91,121.91,18141011202,SOUTH BEND,IN,0.001504281,0.021008403,0.00511509,0.002629088
46637,2017,5.63,252.16,171.91,121.91,18141011303,SOUTH BEND,IN,0.322031937,0.447478992,0.04859335,0.317068041
46777,2017,4.67,208.65,177.59,131.22,18003011702,OSSIAN,IN,0.00209937,0,0,0.002004008
46798,2017,21.46,159.34,.,152.41,18003011702,YODER,IN,0.275561097,0.5,0.714285714,0.287246722
46805,2017,8.07,455.93,168.35,127.98,18003980002,FORT WAYNE,IN,0,0.006751688,0,0.000700935
46805,2017,8.07,455.93,168.35,127.98,18003980001,FORT WAYNE,IN,0.000273598,0.009752438,0,0.001246106
46808,2017,3.26,355.48,155.74,118.06,18003980002,FORT WAYNE,IN,0.007273483,0.233636364,0.091954023,0.032424133
46809,2017,6.49,335.61,160.89,117.48,18003011702,FORT WAYNE,IN,0.020213239,0.285060976,0.104651163,0.055534709
46815,2017,9.76,347.72,163.55,127.68,18003980001,FORT WAYNE,IN,0.000175608,0.020833333,0.006993007,0.001457844
46816,2017,7.6,240.27,160.72,126.65,18003011702,FORT WAYNE,IN,0.000233046,0,0,0.000213881
46818,2017,3.46,344.06,178.47,127.59,18003980002,FORT WAYNE,IN,0,0.03562341,0,0.002517533
46819,2017,4.73,215.03,156.82,117.46,18003011702,FORT WAYNE,IN,0.225974026,0.130434783,0.113207547,0.223089282
46825,2017,0.42,285.84,148.54,117.37,18003980001,FORT WAYNE,IN,0,0.002258611,0,0.000236953
46825,2017,0.42,285.84,148.54,117.37,18003980002,FORT WAYNE,IN,0,0.101637493,0.007731959,0.011196019
46835,2017,7.5,337.47,159.58,123.81,18003980001,FORT WAYNE,IN,0.008845209,0.019498607,0.026711185,0.009687899
47302,2017,4.59,153.74,.,106.08,18035002401,MUNCIE,IN,0.000699643,0,0,0.000645369
47302,2017,4.59,153.74,.,106.08,18035001700,MUNCIE,IN,0.041208983,0.116156283,0.054901961,0.046014843
47303,2017,0.2,190.94,158.68,105.7,18035002500,MUNCIE,IN,0.00328921,0.000791766,0,0.002936652
47304,2017,3.77,199.47,149.41,110.2,18035002401,MUNCIE,IN,0.025882196,0.05870021,0.008635579,0.027172597
47304,2017,3.77,199.47,149.41,110.2,18035002500,MUNCIE,IN,0.067240344,0.039832285,0.015544041,0.063846526
47334,2017,-0.12,117.79,.,102.53,18035002401,DALEVILLE,IN,0.040446304,0.005208333,0,0.035628019
47342,2017,2.98,129.65,.,119,18035002500,GASTON,IN,0.957975986,0.958333333,1,0.958506224
47396,2017,4.26,162.83,.,115.07,18035002500,YORKTOWN,IN,0.04524326,0.022222222,0,0.043604651
47396,2017,4.26,162.83,.,115.07,18035002401,YORKTOWN,IN,0.62875736,0.861111111,0.909090909,0.643604651
47403,2017,2.62,296.74,230.29,147.91,18105000502,BLOOMINGTON,IN,0.098538479,0.040489642,0.067741935,0.094332743
47710,2017,4.3,242.77,198.99,128.96,18163001800,EVANSVILLE,IN,0.000108131,0,0,9.36E-05
47711,2017,3.34,240.41,183.33,123.75,18163010202,EVANSVILLE,IN,0.095126813,0.09421365,0.051020408,0.093732837
47713,2017,3.84,233.13,227.64,130.07,18163001800,EVANSVILLE,IN,0,0.034398034,0.001996008,0.002247865
47725,2017,1.45,203.04,186.79,124.54,18163010202,EVANSVILLE,IN,0.007025761,0.090069284,0.25862069,0.012900976
47904,2017,9.55,230.85,159.18,104.54,18157010800,LAFAYETTE,IN,0.001440545,0.060307018,0.016666667,0.008196721
47905,2017,5.69,246.11,164.45,117.96,18157010800,LAFAYETTE,IN,0.132080356,0.09995052,0.162826421,0.130980254
48092,2017,9.62,398.78,174.46,102.26,26099982300,WARREN,MI,0,0.082514735,0.010380623,0.006908728
48093,2017,8.61,368.55,164.65,99.62,26099982300,WARREN,MI,9.28E-05,0.038194444,0,0.002785287
48202,2017,15.23,328.84,.,150.04,26163532700,DETROIT,MI,0.007556446,0.001767826,0.015698587,0.00720829
48202,2017,15.23,328.84,.,150.04,26163532300,DETROIT,MI,0.042152221,0.005303477,0.023547881,0.036567052
48203,2017,10.16,298.09,251.6,112.97,26163507800,HIGHLAND PARK,MI,0.024430695,0.053696498,0.006722689,0.025972547
48203,2017,10.16,298.09,251.6,112.97,26163510400,HIGHLAND PARK,MI,0.002041207,0.008560311,0.003361345,0.00256308
48204,2017,.,83.14,.,69.38,26163534500,DETROIT,MI,0.031034701,0.098635887,0.011513158,0.033296276
48205,2017,-27.52,235.76,168.52,67.69,26163504800,DETROIT,MI,0,0.000965251,0,4.73E-05
48206,2017,15.83,223.21,.,137.17,26163532700,DETROIT,MI,0.039100603,0.00982801,0.072289157,0.039663737
48206,2017,15.83,223.21,.,137.17,26163532300,DETROIT,MI,0.004215921,0,0.003442341,0.004050439
48208,2017,7.3,157.73,.,.,26163522100,DETROIT,MI,0.095750502,0.104448743,0.056466302,0.093143991
48208,2017,7.3,157.73,.,.,26163521300,DETROIT,MI,0.038117819,0.03868472,0.007285974,0.035577951
48208,2017,7.3,157.73,.,.,26163522200,DETROIT,MI,0.092467627,0.017408124,0.091074681,0.086425408
48212,2017,10.95,210.19,.,104.21,26163985100,HAMTRAMCK,MI,6.61E-05,0.001440922,0,0.000168511
48212,2017,10.95,210.19,.,104.21,26163510400,HAMTRAMCK,MI,0.042644628,0.041066282,0.036434109,0.042071561
48213,2017,.,.,.,.,26163504800,DETROIT,MI,0.001369446,0.033264033,0.006677796,0.00367222
48223,2017,13.26,356.35,177.25,72.89,26163543900,DETROIT,MI,0.049566195,0.044472681,0.265486726,0.052893544
48223,2017,13.26,356.35,177.25,72.89,26163542700,DETROIT,MI,0.033660026,0.176620076,0.10619469,0.043236015
48227,2017,0.3,251.31,215.36,83.99,26163537200,DETROIT,MI,0.055270683,0.144370861,0.054511278,0.061279341
48228,2017,-42.16,218.81,163.06,62,26163543900,DETROIT,MI,0,0.002209131,0,0.000111836
48228,2017,-42.16,218.81,163.06,62,26163545400,DETROIT,MI,0.03668797,0.02724595,0.032214765,0.036085741
48234,2017,-7.44,226.55,232.49,86.2,26163504800,DETROIT,MI,0.025020078,0.035390947,0.040540541,0.026112294
48309,2017,5.18,286.56,189.2,117.31,26125192800,ROCHESTER,MI,0.024763292,0.133004926,0.138408304,0.036641662
